serial_no,frame_no,timestamp,object_class,class_id,track_id,confidence,x1,y1,x2,y2
1807,1143,38.1,bottle,39,299,0.621,654.35,1173.11,826.83,1408.0
1808,1144,38.133,refrigerator,72,293,0.6479,0.0,6.26,1368.71,1405.97
1809,1144,38.133,bottle,39,299,0.5899,620.51,1169.88,788.56,1408.0
1810,1145,38.167,refrigerator,72,293,0.3985,0.0,6.41,1385.63,1402.81
1811,1145,38.167,bottle,39,299,0.6009,586.61,1165.67,749.51,1408.0
1812,1154,38.467,refrigerator,72,293,0.7903,0.0,0.4,1032.08,1398.89
1813,1155,38.5,refrigerator,72,293,0.8552,0.0,0.05,974.16,1400.88
1814,1156,38.533,refrigerator,72,293,0.7754,0.0,0.0,931.29,1395.35
1815,1157,38.567,refrigerator,72,293,0.6559,0.0,0.0,907.77,1399.01
1816,1158,38.6,refrigerator,72,293,0.8147,0.0,1.52,881.19,1394.24
1817,1159,38.633,refrigerator,72,293,0.8884,0.0,0.51,864.51,1395.09
1818,1159,38.633,laptop,63,328,0.5078,1068.7,688.09,1233.75,794.27
1819,1160,38.667,refrigerator,72,293,0.9256,0.0,2.35,853.93,1402.1
1820,1161,38.7,refrigerator,72,293,0.8748,0.0,9.13,833.35,1399.45
1821,1161,38.7,laptop,63,328,0.3831,1069.68,681.52,1234.14,787.24
1822,1162,38.733,refrigerator,72,293,0.883,0.0,17.99,837.48,1405.14
1823,1162,38.733,laptop,63,328,0.4886,1070.67,676.12,1236.87,782.89
1824,1163,38.767,refrigerator,72,293,0.9159,0.0,30.24,812.86,1407.27
1825,1163,38.767,laptop,63,328,0.4016,1071.53,673.17,1237.97,779.93
1826,1164,38.8,refrigerator,72,293,0.9107,0.0,39.68,795.79,1408.0
1827,1165,38.833,refrigerator,72,293,0.9305,0.0,35.94,789.52,1408.0
1828,1165,38.833,cup,41,329,0.4358,657.58,882.04,724.42,968.09
1829,1165,38.833,laptop,63,328,0.399,1075.48,673.77,1240.73,779.33
1830,1166,38.867,refrigerator,72,293,0.9255,0.0,57.12,763.11,1398.07
1831,1166,38.867,cup,41,329,0.6143,653.76,886.6,722.09,974.24
1832,1166,38.867,laptop,63,328,0.4705,1079.56,673.97,1249.08,782.03
1833,1167,38.9,refrigerator,72,293,0.9476,0.0,69.75,745.61,1402.42
1834,1167,38.9,cup,41,329,0.431,647.63,889.39,719.51,981.16
1835,1167,38.9,laptop,63,328,0.4127,1087.11,677.0,1259.08,786.18
1836,1168,38.933,refrigerator,72,293,0.9293,0.0,74.15,734.75,1406.17
1837,1168,38.933,cup,41,329,0.377,642.38,892.9,715.25,985.36
1838,1169,38.967,refrigerator,72,293,0.9231,0.0,78.7,719.81,1407.56
1839,1169,38.967,cup,41,329,0.4467,637.82,897.74,711.2,990.26
1840,1170,39.0,refrigerator,72,293,0.9127,0.0,75.76,707.45,1405.79
1841,1170,39.0,cup,41,329,0.4806,634.19,902.8,706.52,992.9
1842,1171,39.033,refrigerator,72,293,0.8408,0.0,75.97,691.56,1407.37
1843,1171,39.033,cup,41,329,0.4635,620.43,900.08,695.9,995.01
1844,1172,39.067,refrigerator,72,293,0.8867,0.0,78.75,682.25,1406.41
1845,1172,39.067,cup,41,329,0.3695,614.29,901.3,690.46,997.87
1846,1173,39.1,refrigerator,72,293,0.8993,0.0,80.16,673.48,1403.82
1847,1174,39.133,refrigerator,72,293,0.8222,0.0,81.74,669.21,1400.64
1848,1175,39.167,refrigerator,72,293,0.5711,0.0,74.33,648.94,1405.4
1849,1175,39.167,oven,69,330,0.3564,594.67,725.42,1028.63,934.88
1850,1176,39.2,refrigerator,72,293,0.6355,0.0,66.9,636.79,1407.19
1851,1177,39.233,refrigerator,72,293,0.8403,0.0,66.13,636.23,1407.85
1852,1177,39.233,oven,69,330,0.4184,621.83,713.64,1091.83,942.1
1853,1178,39.267,refrigerator,72,293,0.7203,0.0,70.43,630.64,1408.0
1854,1178,39.267,oven,69,330,0.4463,643.29,710.68,1114.89,941.95
1855,1179,39.3,refrigerator,72,293,0.7805,0.0,59.24,626.38,1408.0
1856,1179,39.3,oven,69,330,0.6622,655.61,710.12,1129.51,945.12
1857,1180,39.333,refrigerator,72,293,0.8057,0.0,52.55,626.16,1408.0
1858,1180,39.333,oven,69,330,0.5357,673.51,718.98,1135.0,950.2
1859,1181,39.367,refrigerator,72,293,0.6573,0.0,59.94,619.79,1408.0
1860,1181,39.367,oven,69,330,0.3505,679.69,715.67,1150.03,954.44
1861,1182,39.4,refrigerator,72,293,0.4123,0.0,60.35,615.33,1408.0
1862,1182,39.4,oven,69,330,0.6103,686.01,713.34,1163.6,959.7
1863,1183,39.433,oven,69,330,0.587,693.47,712.15,1172.43,963.22
1864,1184,39.467,oven,69,330,0.6587,702.49,713.62,1184.06,969.98
1865,1185,39.5,oven,69,330,0.6825,707.76,711.63,1191.57,973.27
1866,1186,39.533,oven,69,330,0.6357,715.0,713.56,1192.34,975.42
1867,1186,39.533,bottle,39,332,0.3632,738.48,801.45,813.5,950.54
1868,1187,39.567,oven,69,330,0.6259,719.43,714.48,1195.06,978.87
1869,1188,39.6,oven,69,330,0.5998,725.6,719.97,1192.43,981.75
1870,1188,39.6,refrigerator,72,293,0.3715,0.0,9.55,574.43,1405.76
1871,1189,39.633,oven,69,330,0.5298,723.26,715.33,1200.33,986.11
1872,1189,39.633,refrigerator,72,293,0.4238,0.0,14.59,635.97,1401.87
1873,1190,39.667,oven,69,330,0.5356,719.51,713.88,1206.49,993.3
1874,1190,39.667,refrigerator,72,293,0.3868,3.94,27.26,653.58,1404.41
1875,1190,39.667,toaster,70,333,0.389,1055.89,644.72,1194.73,748.49
1876,1191,39.7,oven,69,330,0.6193,714.35,710.02,1216.56,1002.59
1877,1191,39.7,refrigerator,72,293,0.4051,42.89,23.11,710.6,1402.34
1878,1191,39.7,cup,41,334,0.5421,621.2,924.26,702.16,1045.41
1879,1192,39.733,oven,69,330,0.558,711.83,713.4,1220.09,1013.28
1880,1192,39.733,cup,41,334,0.6828,618.18,932.02,700.85,1054.78
1881,1193,39.767,oven,69,330,0.4503,705.39,712.4,1230.73,1027.04
1882,1193,39.767,cup,41,334,0.7615,610.15,941.62,696.32,1068.12
1883,1194,39.8,oven,69,330,0.4341,715.76,723.92,1238.11,1040.59
1884,1194,39.8,cup,41,334,0.6407,603.68,954.47,693.33,1084.14
1885,1195,39.833,oven,69,330,0.3992,713.48,729.0,1250.01,1058.84
1886,1195,39.833,cup,41,334,0.7289,595.64,967.39,690.14,1102.0
1887,1196,39.867,oven,69,330,0.4528,672.85,729.33,1236.21,1075.08
1888,1196,39.867,cup,41,334,0.7559,587.01,981.4,685.52,1119.2
1889,1196,39.867,bottle,39,338,0.4033,719.86,845.52,811.41,1034.79
1890,1197,39.9,oven,69,330,0.3848,649.6,729.69,1239.97,1092.12
1891,1197,39.9,cup,41,334,0.7137,578.3,994.84,680.4,1134.97
1892,1198,39.933,oven,69,330,0.3506,677.86,733.89,1277.03,1108.1
1893,1198,39.933,cup,41,334,0.7926,570.68,1009.38,675.71,1150.25
1894,1199,39.967,oven,69,330,0.3662,656.27,745.64,1266.48,1126.25
1895,1199,39.967,cup,41,334,0.8314,563.89,1022.3,672.91,1165.51
1896,1200,40.0,cup,41,334,0.7962,561.27,1031.7,674.85,1177.86
1897,1201,40.033,cup,41,334,0.7788,562.68,1040.95,680.15,1189.09
1898,1202,40.067,cup,41,334,0.719,566.52,1050.62,686.56,1198.92
1899,1203,40.1,cup,41,334,0.6174,569.11,1060.49,693.18,1211.55
1900,1204,40.133,cup,41,334,0.6752,562.21,1071.03,686.2,1223.41
1901,1204,40.133,cup,41,339,0.6028,752.82,921.77,866.43,1138.54
1902,1205,40.167,cup,41,334,0.7228,561.5,1083.53,683.81,1235.08
1903,1206,40.2,cup,41,334,0.6697,565.43,1093.68,682.29,1239.35
1904,1206,40.2,bottle,39,340,0.3845,541.11,836.34,686.04,1132.48
1905,1207,40.233,cup,41,334,0.4418,575.96,1099.79,678.47,1225.98
1906,1209,40.3,person,0,341,0.3526,422.33,1094.24,807.42,1408.0
1907,1214,40.467,person,0,341,0.4468,325.5,1068.12,740.44,1408.0
1908,1217,40.567,cup,41,344,0.4054,798.65,973.58,934.53,1204.97
1909,1218,40.6,cup,41,345,0.6873,596.65,1053.3,723.03,1203.86
1910,1219,40.633,cup,41,345,0.6807,598.75,1046.53,725.92,1197.94
1911,1220,40.667,cup,41,345,0.8147,603.01,1041.09,729.99,1192.01
1912,1220,40.667,cup,41,344,0.5183,815.79,961.73,952.05,1193.62
1913,1221,40.7,cup,41,345,0.7844,607.58,1035.69,734.55,1186.32
1914,1221,40.7,cup,41,344,0.4389,821.33,958.17,957.85,1190.48
1915,1222,40.733,cup,41,345,0.7968,610.98,1030.6,738.48,1181.56
1916,1223,40.767,cup,41,345,0.7627,612.76,1027.49,740.29,1178.23
1917,1223,40.767,cup,41,344,0.3761,827.38,953.6,964.26,1186.45
1918,1224,40.8,cup,41,345,0.7689,613.3,1025.8,741.64,1177.25
1919,1224,40.8,cup,41,346,0.3743,606.1,776.72,775.47,1022.72
1920,1224,40.8,cup,41,344,0.3543,828.66,954.3,966.28,1188.29
1921,1225,40.833,cup,41,345,0.6488,612.79,1027.29,742.35,1180.0
1922,1225,40.833,cup,41,346,0.4635,608.6,779.1,776.37,1022.5
1923,1226,40.867,cup,41,345,0.7056,613.89,1032.67,744.38,1186.25
1924,1226,40.867,cup,41,346,0.4963,612.62,785.42,777.09,1023.45
1925,1226,40.867,cup,41,344,0.3825,832.51,963.73,970.95,1198.87
1926,1227,40.9,cup,41,345,0.703,615.01,1038.86,746.67,1193.69
1927,1227,40.9,cup,41,346,0.3738,614.21,789.58,782.8,1033.53
1928,1227,40.9,cup,41,344,0.4863,835.99,971.29,974.34,1205.94
1929,1228,40.933,cup,41,345,0.7173,617.88,1046.85,748.27,1199.81
1930,1228,40.933,cup,41,346,0.4604,612.54,794.65,785.3,1044.46
1931,1228,40.933,cup,41,344,0.5825,838.35,976.86,977.44,1212.24
1932,1229,40.967,cup,41,345,0.7277,618.74,1053.2,749.89,1206.84
1933,1229,40.967,cup,41,344,0.6186,839.6,981.56,980.05,1218.71
1934,1229,40.967,person,0,349,0.5463,230.59,798.26,710.61,1406.72
1935,1229,40.967,person,0,350,0.3936,11.09,790.53,706.86,1407.87
1936,1230,41.0,cup,41,345,0.7324,617.1,1057.62,750.4,1213.63
1937,1230,41.0,cup,41,344,0.4417,840.31,986.48,981.69,1224.72
1938,1230,41.0,person,0,350,0.5219,25.0,793.41,715.93,1406.4
1939,1230,41.0,cup,41,346,0.4089,605.29,801.07,787.16,1064.29
1940,1231,41.033,cup,41,345,0.7915,615.95,1064.61,748.97,1219.79
1941,1231,41.033,cup,41,344,0.3766,840.53,992.15,982.14,1229.63
1942,1231,41.033,person,0,350,0.4131,18.28,788.49,716.03,1407.32
1943,1231,41.033,person,0,349,0.5947,230.83,794.67,713.19,1405.31
1944,1232,41.067,cup,41,345,0.7543,613.82,1069.69,747.96,1225.75
1945,1232,41.067,cup,41,344,0.381,839.08,996.13,981.61,1234.23
1946,1232,41.067,person,0,350,0.6273,12.14,788.16,711.53,1407.82
1947,1232,41.067,cup,41,346,0.3965,600.81,806.81,785.74,1075.43
1948,1233,41.1,cup,41,345,0.7241,611.16,1073.41,746.59,1230.59
1949,1233,41.1,cup,41,346,0.3988,599.7,811.29,780.93,1074.14
1950,1233,41.1,person,0,349,0.7413,219.36,789.48,707.19,1404.99
1951,1234,41.133,cup,41,345,0.773,608.59,1076.77,744.91,1234.53
1952,1234,41.133,person,0,349,0.3897,222.51,786.94,711.99,1403.65
1953,1234,41.133,cup,41,344,0.3822,836.46,1002.34,979.37,1240.32
1954,1235,41.167,cup,41,345,0.6881,606.23,1080.85,742.81,1238.48
1955,1235,41.167,person,0,349,0.5264,221.18,787.14,710.76,1402.4
1956,1235,41.167,cup,41,344,0.5108,833.27,1004.87,977.36,1243.75
1957,1235,41.167,cup,41,346,0.4036,588.18,812.0,774.7,1082.73
1958,1236,41.2,cup,41,345,0.7855,604.48,1085.14,740.69,1241.73
1959,1236,41.2,person,0,349,0.4311,221.26,790.13,712.26,1405.19
1960,1236,41.2,cup,41,344,0.5835,832.1,1006.74,976.59,1245.31
1961,1236,41.2,cup,41,346,0.3536,584.55,812.2,772.87,1085.83
1962,1237,41.233,cup,41,345,0.7616,602.96,1087.54,739.86,1244.37
1963,1237,41.233,person,0,349,0.7229,213.06,790.36,704.88,1403.62
1964,1237,41.233,cup,41,344,0.4357,831.25,1008.44,976.23,1246.63
1965,1238,41.267,cup,41,345,0.7897,601.19,1089.41,738.94,1246.6
1966,1238,41.267,cup,41,344,0.3657,830.56,1008.83,975.59,1246.36
1967,1239,41.3,cup,41,345,0.7639,599.6,1089.57,738.58,1247.77
1968,1240,41.333,cup,41,345,0.7571,599.82,1088.06,738.62,1245.38
1969,1240,41.333,cup,41,344,0.4602,830.48,1003.82,975.83,1241.39
1970,1241,41.367,cup,41,345,0.6727,601.25,1084.29,740.65,1241.61
1971,1242,41.4,cup,41,345,0.8049,604.01,1077.99,744.48,1236.22
1972,1242,41.4,cup,41,344,0.4637,835.51,994.98,981.36,1232.56
1973,1243,41.433,cup,41,345,0.7406,608.44,1072.79,748.89,1230.42
1974,1243,41.433,cup,41,344,0.4386,839.24,988.81,985.96,1226.89
1975,1243,41.433,cup,41,346,0.3733,582.15,795.48,775.48,1078.05
1976,1243,41.433,person,0,349,0.3841,195.34,779.09,701.17,1404.47
1977,1244,41.467,cup,41,345,0.7039,612.36,1068.12,753.35,1225.83
1978,1244,41.467,cup,41,344,0.3925,843.46,984.09,990.43,1221.53
1979,1244,41.467,person,0,349,0.516,188.21,771.63,703.83,1404.01
1980,1245,41.5,cup,41,345,0.5988,617.04,1065.34,757.6,1222.14
1981,1245,41.5,cup,41,344,0.3613,847.29,981.0,994.9,1218.51
1982,1245,41.5,person,0,349,0.5237,180.01,764.64,705.9,1403.99
1983,1245,41.5,cup,41,346,0.3773,592.48,788.57,782.17,1068.6
1984,1246,41.533,cup,41,345,0.7061,620.11,1062.98,760.89,1219.74
1985,1246,41.533,cup,41,344,0.5066,850.84,978.91,999.08,1216.51
1986,1246,41.533,person,0,349,0.5883,170.59,759.4,706.5,1404.36
1987,1246,41.533,cup,41,346,0.3993,596.69,785.44,785.57,1065.86
1988,1247,41.567,cup,41,345,0.6946,622.07,1063.55,762.86,1219.97
1989,1247,41.567,cup,41,344,0.4857,852.94,979.64,1001.62,1216.75
1990,1247,41.567,person,0,350,0.6459,0.0,759.84,726.37,1407.96
1991,1248,41.6,cup,41,345,0.6814,622.1,1065.66,763.94,1223.03
1992,1248,41.6,cup,41,344,0.4169,854.48,982.34,1003.59,1218.93
1993,1248,41.6,person,0,349,0.4787,177.43,759.19,715.21,1402.9
1994,1249,41.633,cup,41,345,0.68,621.75,1068.26,764.44,1226.47
1995,1249,41.633,cup,41,344,0.5466,854.17,984.89,1004.51,1222.57
1996,1249,41.633,person,0,349,0.6306,167.03,761.79,709.71,1404.55
1997,1250,41.667,cup,41,345,0.6972,621.38,1069.93,764.08,1227.97
1998,1250,41.667,cup,41,344,0.4369,854.1,986.26,1005.24,1224.34
1999,1250,41.667,person,0,350,0.6453,1.49,763.55,724.79,1406.57
2000,1251,41.7,cup,41,345,0.7483,620.43,1071.04,763.19,1228.87
2001,1251,41.7,cup,41,344,0.4631,853.0,987.03,1005.33,1225.91
2002,1251,41.7,person,0,350,0.6041,2.84,765.01,724.46,1406.46
2003,1252,41.733,cup,41,345,0.7233,619.39,1071.26,762.18,1228.74
2004,1252,41.733,cup,41,344,0.61,851.89,986.54,1004.89,1225.41
2005,1252,41.733,person,0,350,0.6193,2.92,762.34,725.08,1407.03
2006,1253,41.767,cup,41,345,0.689,618.75,1070.24,761.88,1227.76
2007,1253,41.767,cup,41,344,0.5153,851.02,985.9,1004.8,1224.97
2008,1253,41.767,person,0,350,0.7564,7.11,757.42,731.76,1407.1
2009,1254,41.8,cup,41,345,0.7374,618.08,1067.73,761.66,1225.27
2010,1254,41.8,cup,41,344,0.4483,850.56,983.86,1004.61,1222.4
2011,1254,41.8,person,0,350,0.6442,2.62,754.97,728.42,1406.95
2012,1255,41.833,cup,41,345,0.6434,617.47,1066.19,760.98,1223.31
2013,1255,41.833,cup,41,344,0.5072,850.83,981.73,1005.08,1219.65
2014,1255,41.833,person,0,350,0.6604,0.0,750.45,726.45,1406.65
2015,1256,41.867,cup,41,345,0.5847,616.65,1063.18,760.45,1220.34
2016,1256,41.867,cup,41,344,0.3913,849.51,978.62,1004.57,1216.61
2017,1256,41.867,person,0,350,0.6717,0.0,745.7,726.16,1407.05
2018,1257,41.9,cup,41,345,0.541,616.12,1060.24,759.99,1217.14
2019,1257,41.9,cup,41,344,0.3843,849.61,975.93,1005.21,1213.75
2020,1257,41.9,person,0,349,0.6374,147.03,742.37,710.29,1403.72
2021,1258,41.933,cup,41,345,0.5921,616.14,1057.86,759.7,1213.99
2022,1258,41.933,cup,41,344,0.4331,849.61,972.78,1005.75,1210.51
2023,1258,41.933,person,0,349,0.5905,145.65,738.19,714.5,1403.36
2024,1259,41.967,cup,41,345,0.5674,616.19,1054.48,759.5,1209.86
2025,1259,41.967,cup,41,344,0.5893,849.32,967.14,1006.59,1206.13
2026,1259,41.967,person,0,349,0.6154,133.17,736.22,710.11,1404.96
2027,1260,42.0,cup,41,345,0.4419,615.65,1050.18,759.42,1205.6
2028,1260,42.0,cup,41,344,0.6252,849.31,962.92,1006.83,1201.67
2029,1260,42.0,person,0,349,0.5393,137.8,733.73,716.55,1402.66
2030,1261,42.033,cup,41,345,0.4137,615.63,1045.48,760.03,1201.3
2031,1261,42.033,person,0,349,0.4555,129.57,728.23,717.42,1403.57
2032,1262,42.067,cup,41,345,0.495,616.95,1041.33,761.71,1197.5
2033,1262,42.067,person,0,349,0.7078,114.7,721.58,713.75,1405.9
2034,1263,42.1,cup,41,345,0.4281,618.36,1038.47,763.13,1194.59
2035,1263,42.1,person,0,349,0.743,93.51,717.92,703.87,1406.82
2036,1264,42.133,cup,41,345,0.3931,620.0,1035.76,764.83,1191.9
2037,1264,42.133,person,0,349,0.7767,99.53,714.64,715.33,1407.03
2038,1264,42.133,cup,41,346,0.3502,601.09,753.54,787.38,1032.62
2039,1265,42.167,cup,41,345,0.3728,621.55,1033.64,766.1,1189.37
2040,1265,42.167,person,0,349,0.7983,86.6,716.07,707.78,1407.1
2041,1266,42.2,cup,41,345,0.6065,623.32,1030.68,767.66,1186.03
2042,1266,42.2,person,0,349,0.7348,86.02,717.91,710.8,1406.9
2043,1267,42.233,cup,41,345,0.5089,624.11,1027.05,769.32,1183.49
2044,1267,42.233,person,0,349,0.6952,81.62,720.35,711.08,1406.31
2045,1268,42.267,cup,41,345,0.5981,624.13,1025.33,769.75,1182.29
2046,1268,42.267,person,0,349,0.443,120.44,721.13,741.87,1405.3
2047,1268,42.267,cup,41,344,0.3734,855.4,945.17,1012.77,1182.55
2048,1269,42.3,cup,41,345,0.5135,623.92,1025.56,769.27,1182.33
2049,1269,42.3,person,0,349,0.4195,146.87,712.05,762.56,1405.21
2050,1270,42.333,cup,41,345,0.5738,623.01,1027.32,767.92,1183.49
2051,1270,42.333,cup,41,346,0.4216,604.19,749.49,785.42,1021.82
2052,1271,42.367,cup,41,345,0.6199,621.78,1029.89,765.57,1184.63
2053,1271,42.367,cup,41,346,0.4535,601.67,750.47,784.21,1026.03
2054,1272,42.4,cup,41,345,0.5347,619.72,1031.11,763.66,1185.82
2055,1273,42.433,cup,41,345,0.4713,617.47,1030.29,761.73,1185.11
2056,1274,42.467,cup,41,345,0.735,618.1,1029.05,761.93,1183.17
2057,1275,42.5,cup,41,345,0.7113,620.13,1024.76,765.24,1180.21
2058,1276,42.533,cup,41,345,0.7501,624.16,1020.0,769.22,1174.98
2059,1277,42.567,cup,41,345,0.6937,631.1,1013.16,776.48,1168.28
2060,1277,42.567,cup,41,344,0.3882,870.5,930.47,1029.85,1168.01
2061,1278,42.6,cup,41,345,0.7434,636.05,1005.06,783.29,1162.43
2062,1278,42.6,cup,41,344,0.6869,875.16,926.76,1037.09,1164.39
2063,1279,42.633,cup,41,345,0.8081,642.26,997.92,790.79,1156.88
2064,1279,42.633,cup,41,344,0.7335,882.04,924.33,1044.79,1160.19
2065,1280,42.667,cup,41,345,0.7615,649.73,990.97,798.63,1150.82
2066,1280,42.667,cup,41,344,0.6183,888.71,920.76,1054.11,1157.02
2067,1281,42.7,cup,41,345,0.7872,656.7,986.22,805.26,1146.45
2068,1281,42.7,cup,41,344,0.5997,894.72,918.79,1062.81,1155.93
2069,1282,42.733,cup,41,345,0.7687,661.79,982.2,811.09,1144.48
2070,1282,42.733,cup,41,344,0.5888,900.16,917.49,1070.65,1154.96
2071,1283,42.767,cup,41,345,0.5949,668.21,978.25,815.77,1139.52
2072,1283,42.767,cup,41,344,0.6063,904.61,917.15,1077.19,1154.62
2073,1284,42.8,cup,41,345,0.67,671.43,973.43,820.99,1138.1
2074,1284,42.8,cup,41,344,0.6825,908.66,917.75,1082.68,1154.86
2075,1285,42.833,cup,41,345,0.6536,674.52,969.91,823.76,1135.5
2076,1285,42.833,cup,41,344,0.4095,910.66,916.3,1087.01,1154.49
2077,1286,42.867,cup,41,345,0.5998,677.84,967.18,826.1,1132.98
2078,1286,42.867,cup,41,344,0.4397,912.93,916.8,1089.77,1153.56
2079,1287,42.9,cup,41,345,0.6028,682.04,966.48,828.39,1131.21
2080,1287,42.9,cup,41,344,0.5394,914.91,917.49,1092.72,1153.16
2081,1288,42.933,cup,41,345,0.6167,685.02,966.0,830.2,1130.45
2082,1288,42.933,cup,41,344,0.4218,916.29,917.86,1095.37,1153.09
2083,1289,42.967,cup,41,345,0.5459,686.66,965.2,831.46,1130.34
2084,1289,42.967,cup,41,344,0.3573,916.76,918.99,1097.16,1153.78
2085,1290,43.0,cup,41,345,0.618,687.78,964.7,831.83,1130.02
2086,1290,43.0,cup,41,344,0.5941,917.32,920.56,1098.3,1153.92
2087,1291,43.033,cup,41,345,0.618,688.38,964.54,831.6,1129.86
2088,1291,43.033,cup,41,344,0.4452,916.82,921.84,1098.98,1154.98
2089,1292,43.067,cup,41,345,0.6697,688.63,965.14,831.3,1130.75
2090,1292,43.067,cup,41,344,0.5085,916.47,923.15,1099.52,1155.74
2091,1293,43.1,cup,41,345,0.5885,688.18,966.65,830.63,1132.65
2092,1293,43.1,cup,41,344,0.4585,915.37,924.21,1099.51,1156.86
2093,1294,43.133,cup,41,345,0.6791,688.86,968.79,829.77,1133.53
2094,1294,43.133,cup,41,344,0.4979,913.43,925.01,1098.58,1157.81
2095,1294,43.133,person,0,354,0.3924,411.39,1056.05,784.36,1408.0
2096,1295,43.167,cup,41,345,0.5016,688.25,969.73,828.71,1134.58
2097,1295,43.167,cup,41,344,0.4168,912.15,925.65,1097.66,1157.78
2098,1296,43.2,cup,41,345,0.5829,687.44,970.5,827.57,1135.53
2099,1296,43.2,person,0,354,0.4569,413.6,1056.59,785.35,1408.0
2100,1297,43.233,cup,41,345,0.5765,686.97,971.29,826.46,1135.99
2101,1297,43.233,person,0,354,0.4071,414.17,1057.78,783.88,1408.0
2102,1297,43.233,cup,41,344,0.4215,910.08,925.49,1097.66,1159.5
2103,1298,43.267,cup,41,345,0.5912,686.58,972.09,825.98,1137.14
2104,1298,43.267,person,0,354,0.4784,412.06,1056.53,782.3,1408.0
2105,1298,43.267,cup,41,344,0.3525,909.19,925.83,1097.06,1159.49
2106,1299,43.3,cup,41,345,0.6027,686.05,972.49,825.35,1137.96
2107,1299,43.3,person,0,354,0.4894,411.61,1056.82,780.7,1408.0
2108,1299,43.3,cup,41,344,0.4223,908.63,926.08,1096.13,1158.45
2109,1300,43.333,cup,41,345,0.5635,685.25,973.03,823.98,1138.16
2110,1300,43.333,person,0,354,0.4334,408.97,1057.72,776.84,1408.0
2111,1300,43.333,cup,41,344,0.5784,906.94,926.38,1095.01,1158.83
2112,1301,43.367,cup,41,345,0.5817,683.83,973.59,822.37,1138.89
2113,1301,43.367,person,0,354,0.4163,411.36,1057.36,778.93,1408.0
2114,1301,43.367,cup,41,344,0.5379,905.77,926.48,1094.36,1159.17
2115,1302,43.4,cup,41,345,0.6189,682.92,974.28,821.22,1139.76
2116,1302,43.4,person,0,354,0.4091,411.45,1058.77,777.31,1408.0
2117,1302,43.4,cup,41,344,0.515,904.52,924.9,1094.67,1159.59
2118,1303,43.433,cup,41,345,0.5815,681.86,973.54,820.34,1139.56
2119,1303,43.433,cup,41,344,0.5365,904.25,925.48,1093.07,1158.28
2120,1304,43.467,cup,41,345,0.5989,681.76,972.61,819.38,1137.76
2121,1304,43.467,cup,41,344,0.5052,903.51,925.08,1092.38,1157.38
2122,1305,43.5,cup,41,345,0.6107,681.23,971.17,819.36,1137.13
2123,1305,43.5,cup,41,344,0.4764,902.91,923.13,1093.51,1157.41
2124,1305,43.5,person,0,354,0.4458,421.88,1066.81,779.63,1408.0
2125,1306,43.533,cup,41,345,0.6669,681.52,971.51,819.42,1137.41
2126,1306,43.533,cup,41,344,0.5943,903.09,922.99,1093.18,1156.55
2127,1307,43.567,cup,41,345,0.677,682.7,972.0,818.88,1135.8
2128,1307,43.567,cup,41,344,0.6211,903.36,923.13,1093.55,1156.82
2129,1308,43.6,cup,41,345,0.6662,683.2,972.33,818.77,1135.37
2130,1308,43.6,cup,41,344,0.6865,903.17,923.62,1092.91,1156.71
2131,1309,43.633,cup,41,345,0.6776,683.1,972.96,818.31,1135.41
2132,1309,43.633,cup,41,344,0.5868,902.33,923.25,1093.23,1157.88
2133,1310,43.667,cup,41,345,0.7277,682.6,972.7,818.37,1135.86
2134,1310,43.667,cup,41,344,0.6621,902.39,924.51,1092.68,1158.4
2135,1311,43.7,cup,41,345,0.6835,683.23,972.74,818.15,1134.76
2136,1311,43.7,cup,41,344,0.5723,903.25,924.66,1092.81,1157.46
2137,1312,43.733,cup,41,345,0.75,683.52,972.16,818.32,1133.99
2138,1312,43.733,cup,41,344,0.6489,903.47,924.26,1093.16,1157.31
2139,1313,43.767,cup,41,345,0.7474,684.28,971.1,818.77,1132.51
2140,1313,43.767,cup,41,344,0.5122,903.43,923.25,1093.56,1156.93
2141,1314,43.8,cup,41,345,0.7727,684.4,970.38,818.66,1131.38
2142,1314,43.8,cup,41,344,0.6003,902.99,921.98,1093.89,1156.9
2143,1315,43.833,cup,41,345,0.8009,684.8,970.3,818.29,1130.19
2144,1315,43.833,cup,41,344,0.3755,902.6,920.08,1093.96,1155.93
2145,1316,43.867,cup,41,345,0.7691,684.99,969.57,818.52,1129.36
2146,1316,43.867,cup,41,344,0.5163,902.59,920.25,1092.91,1154.89
2147,1317,43.9,cup,41,345,0.7666,684.94,969.22,818.44,1128.88
2148,1317,43.9,cup,41,344,0.4731,902.61,919.64,1092.73,1154.12
2149,1318,43.933,cup,41,345,0.7169,685.33,968.58,818.79,1128.13
2150,1318,43.933,cup,41,344,0.5061,902.42,919.09,1092.77,1153.91
2151,1319,43.967,cup,41,345,0.713,685.47,968.34,819.08,1128.14
2152,1319,43.967,cup,41,344,0.4991,902.39,918.75,1092.72,1153.68
2153,1320,44.0,cup,41,345,0.7423,685.86,968.06,819.34,1127.82
2154,1320,44.0,cup,41,344,0.5273,902.99,918.84,1093.34,1154.0
2155,1321,44.033,cup,41,345,0.6718,686.53,967.48,819.81,1127.15
2156,1321,44.033,cup,41,344,0.477,902.79,918.03,1093.14,1153.2
2157,1322,44.067,cup,41,345,0.726,687.04,966.52,820.14,1126.14
2158,1322,44.067,cup,41,344,0.5868,903.24,917.68,1092.89,1152.2
